Date,year,GCM,RCP,Fact1,SoilStamp,AGENT_NO,Lat,Lon,co2,FarmingYear,SimulationYearIndex,CultivarSown,SowingDoY,HarvestDoY,GrowthPeriod,CropBiomassWt,CropBiomassN,CropYield,countDays_y,countDays_c,TTsum_y,TTsum_c,maxT_y,maxT_c,minT_y,minT_c,rad_y,rad_c,rain_y,rain_c,et_y,et_c,DI_y,DI_c
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,327,1972,1,long,259,92,199,19870.717,227.096,8472.528,366,198,1960.073,1949.806,19.037,21.877,9.356,11.519,4964.041,3580.438,1318.96,717.01,976.067,726.65,25.997,-1.345
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,329,1973,2,long,262,99,204,27131.568,268.694,13341.879,365,203,1960.725,1951.244,19.138,21.66,9.402,11.102,4830.56,3617.04,1335.64,608.94,947.744,727.567,29.042,-19.481
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,330,1974,3,long,270,95,191,14535.046,160.341,5034.619,365,190,1988.234,1975.684,19.504,22.752,9.618,11.958,4772.61,3440.11,894.51,290.75,953.046,710.361,-6.544,-144.32
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,331,1975,4,long,258,84,192,23226.6,299.457,10236.252,365,191,1955.4,1945.901,19.49,22.287,9.693,12.007,4852.941,3492.02,1277.17,500.56,963.268,713.447,24.578,-42.53
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,332,1976,5,long,258,96,204,26373.436,316.093,11750.785,366,203,1960.865,1950.957,18.932,21.42,9.319,11.436,4569.308,3297.54,1331.6,599.08,892.492,662.389,32.976,-10.568
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,333,1977,6,long,276,114,205,25517.691,267.085,13071.873,365,204,1960.506,1952.79,18.567,21.511,8.538,11.121,4931.528,3509.87,1209.7,544.78,954.945,705.387,21.059,-29.481
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,335,1978,7,mid,292,97,171,15743.697,209.532,6214.083,365,170,1757.7,1746.742,19.109,22.756,9.086,11.692,4759.792,3127.46,1078.48,323.78,940.193,642.687,12.822,-98.495
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,337,1979,8,long,265,107,208,26543.723,315.592,13693.54,365,207,1957,1950.628,18.743,21.157,9.145,11.117,4718.879,3441.279,1359.21,798.57,917.134,687.377,32.524,13.924
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,338,1980,9,long,266,113,213,29372.166,324.885,16061.297,366,212,1972.318,1965.92,18.565,20.948,9.004,10.972,4817.979,3555.54,1371.09,759.99,934.982,709.85,31.807,6.597
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,340,1981,10,long,270,100,197,24041.119,258.717,12002.786,365,196,1959.252,1947.967,19.032,21.912,9.467,11.732,4968.859,3518.142,1250.18,516.11,976.697,713.294,21.875,-38.206
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,341,1982,11,long,261,100,205,25421.705,282.492,12694.073,365,204,1948.739,1941.725,18.58,21.374,8.672,11.085,4832.8,3464.97,1106.78,695.52,938.099,696.191,15.241,-0.097
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,342,1983,12,long,259,102,209,26526.57,283.169,13324.547,365,208,1970.769,1962.713,18.889,21.337,8.746,10.892,5036.69,3686.179,1059.96,522.62,980.511,738.897,7.495,-41.383
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,344,1984,13,long,276,113,203,26478.93,295.075,13879.536,366,202,1959.491,1953.408,19.235,21.753,9.393,11.272,4890.66,3518.381,1183.99,624.3,957.772,708.489,19.106,-13.485
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,345,1985,14,long,263,96,200,28300.512,303.247,14955.565,365,199,1973.188,1964.979,19.154,21.901,9.606,11.562,5065.699,3677.84,1361.84,821.85,998.498,745.651,26.68,9.272
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,347,1986,15,long,258,100,208,28380.135,306.097,15430.193,365,207,1969.373,1960.822,18.799,21.252,8.984,11.115,4967.371,3630.12,1293.19,635.02,968.698,728.462,25.092,-14.715
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,349,1987,16,long,266,102,202,23922.34,279.977,7568.713,365,201,1964.542,1954.57,19.197,21.894,8.974,11.134,5186.96,3842.168,1107.01,527.64,1021.467,778.42,7.727,-47.529
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,351,1988,17,long,264,94,196,24061.264,263.548,10442.552,366,195,1959.878,1952.832,19.358,21.985,9.809,11.878,4850.414,3456.051,1135.02,480.64,961.882,705.721,15.254,-46.829
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,352,1989,18,long,259,89,197,26646.844,313.187,15840.799,365,196,1960.642,1953.314,19.209,21.8,9.519,12.064,4783.32,3324.801,1204.3,762.06,940.592,674.311,21.897,11.515
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,354,1990,19,long,258,89,197,28192.494,326.935,14675.101,365,196,1976.297,1965.561,19.361,21.914,9.914,12.09,4859.139,3390.89,1390.95,631.2,957.822,687.31,31.139,-8.889
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,355,1991,20,long,258,92,200,23571.811,284.916,8080.554,365,199,1975.805,1964.491,19.267,22.2,9.124,11.102,5150.339,3830.419,1183.51,505.53,1019.407,778.831,13.866,-54.062
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,356,1992,21,mid,291,105,180,24163.438,289.687,14259.682,366,179,1740.051,1733.556,18.325,21.868,8.702,11.017,4778.238,3246.59,1359.05,501.4,927.313,653.536,31.768,-30.342
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,357,1993,22,long,266,107,208,21279.057,251.505,9071.908,365,207,1956.253,1948.58,18.59,21.15,8.972,11.082,4608.498,3370.63,912.57,497.57,896.826,676.736,1.725,-36.008
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,358,1994,23,long,261,103,208,23712.26,280.051,10704.313,365,207,1963.703,1953.546,18.873,21.457,8.92,10.698,5053.721,3768.03,1209.36,461.45,985.004,754.104,18.552,-63.42
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,360,1995,24,long,281,112,197,21944.023,277.853,10451.11,365,196,1962.876,1953.494,18.828,21.962,9.651,11.833,4692.359,3425.271,1632.01,655.21,924.325,695.397,43.363,-6.133
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,361,1996,25,long,261,97,202,26897.111,335.188,15176.18,366,201,1974.801,1966.301,19.048,21.6,9.537,11.691,4671.601,3385.782,1565.9,696.08,916.853,684.678,41.449,1.638
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,363,1997,26,long,261,101,207,26765.389,294.964,13977.661,365,206,1956.619,1948.924,18.654,21.041,9.264,11.49,4781.671,3443.93,949.66,486.97,928.801,688.324,2.196,-41.348
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,365,1998,27,long,258,85,193,22722.281,259.13,9751.208,365,192,1948.152,1939.936,19.848,22.07,10.305,11.854,4943.917,3519.589,1301.089,565.49,989.518,720.511,23.947,-27.413
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,367,1999,28,long,258,79,187,21086.211,272.454,9142.383,365,186,1966.973,1957.106,19.922,22.591,10.272,12.682,5028.062,3452.92,904.88,442.67,1007.644,714.037,-11.357,-61.302
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,30366,-37.67,175.68,369,2000,29,long,271,103,198,23884.027,291.87,12044.044,366,197,1958.654,1949.667,19.52,22.017,10.006,11.637,4715.148,3353.54,1097.63,476.03,931.522,679.839,15.133,-42.814
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,327,1972,1,long,259,92,199,19192.434,221.323,7888.404,366,198,1972.815,1962.328,19.171,21.975,9.426,11.593,4965.18,3585.629,1334.33,722.55,979.092,729.492,26.623,-0.961
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,329,1973,2,long,262,97,202,27380.672,276.679,13886.589,365,201,1953.945,1946.145,19.264,21.752,9.459,11.21,4830.711,3589.41,1298.62,627.27,949.523,723.147,26.882,-15.285
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,330,1974,3,long,270,95,191,14139.321,154.467,4907.313,365,190,1997.465,1984.55,19.596,22.837,9.68,11.992,4765.13,3452.1,844.31,269.68,953.86,714.109,-12.975,-164.799
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,331,1975,4,long,258,84,192,22838.707,304.876,10637.482,365,191,1965.898,1956.161,19.586,22.339,9.813,12.095,4846.723,3488.151,1273.56,486.58,963.918,713.572,24.313,-46.651
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,332,1976,5,long,258,95,203,25929.24,319.245,10273.277,366,202,1962.854,1952.689,19.029,21.464,9.437,11.55,4543.339,3270.08,1261.34,560.5,889.542,658.04,29.476,-17.402
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,333,1977,6,long,276,112,203,25562.447,270.92,13119.062,365,202,1946.068,1939.427,18.627,21.568,8.596,11.15,4907.709,3477.121,1189.9,525.38,951.32,699.29,20.05,-33.102
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,335,1978,7,mid,292,97,171,16748.896,219.321,6966.456,365,170,1761.705,1750.526,19.201,22.785,9.185,11.729,4737.646,3115.239,1072.11,340.74,937.049,640.21,12.598,-87.888
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,337,1979,8,long,265,106,207,26550.033,317.215,13630.438,365,206,1963.715,1956.044,18.851,21.25,9.206,11.224,4708.3,3419.98,1353.44,779.27,916.857,684.438,32.257,12.169
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,338,1980,9,long,266,108,208,28800.734,321.254,15748.35,366,207,1953.037,1946.055,18.694,21.112,9.101,11.189,4820.36,3486.99,1354.96,757.77,937.978,698.958,30.774,7.761
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,340,1981,10,long,270,100,197,24375.029,262.131,12310.761,365,196,1970.852,1959.583,19.103,21.934,9.558,11.898,4947.429,3499.42,1222.441,505.41,974.135,710.545,20.312,-40.588
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,341,1982,11,long,262,102,206,25208.9,281.236,12279.227,365,205,1967.034,1959.897,18.684,21.436,8.747,11.14,4829.222,3493.011,1110.52,718.88,939.867,702.974,15.367,2.213
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,342,1983,12,long,259,97,204,25501.635,280.646,12822.308,365,203,1957.285,1946.577,19.043,21.58,8.783,11.058,5031.702,3637.88,1030.67,459.53,982.943,732.659,4.631,-59.437
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,344,1984,13,long,262,98,202,26840.572,292.858,14761.625,366,201,1961.57,1953.24,19.333,21.656,9.536,11.518,4882.828,3474.57,1133.67,639.42,958.082,700.115,15.488,-9.492
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,345,1985,14,long,261,92,198,28499.502,313.862,15610.325,365,197,1963.419,1952.83,19.258,21.932,9.727,11.617,5038.291,3673.38,1350.61,825.79,995.484,745.494,26.294,9.724
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,347,1986,15,long,258,96,204,28472.383,306.819,15986.887,365,203,1951.513,1939.926,18.902,21.318,9.162,11.295,4953.563,3582.161,1295.26,661.83,969.031,720.425,25.186,-8.854
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,349,1987,16,long,266,102,202,23258.256,280.437,6520.596,365,201,1978.271,1968.221,19.279,21.945,9.131,11.291,5170.93,3833.32,1082.47,515.66,1020.737,778.215,5.703,-50.916
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,351,1988,17,long,264,94,196,23607.215,264.609,10022.539,366,195,1968.229,1961.352,19.452,22.014,9.907,11.98,4849.298,3457.49,1101.49,466.54,963.187,706.833,12.556,-51.505
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,352,1989,18,long,259,88,196,26581.967,319.246,15711.362,365,195,1972.697,1960.794,19.346,21.923,9.622,12.17,4760.321,3298.34,1174.87,731.74,938.758,670.594,20.097,8.356
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,354,1990,19,long,258,88,196,27568.615,328.49,13977.34,365,195,1982.478,1972.322,19.518,22.015,9.999,12.225,4846.209,3367.78,1335.22,601.34,958.305,684.541,28.229,-13.836
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,355,1991,20,long,258,88,196,22861.074,284.963,8833.107,365,195,1950.026,1939.928,19.38,22.288,9.234,11.208,5161.131,3783.75,1150.18,484.37,1024.712,771.428,10.909,-59.264
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,356,1992,21,mid,290,103,179,24422.24,298.868,14370.223,366,178,1745.747,1739.045,18.45,21.996,8.807,11.128,4778.6,3252.03,1331.16,482.97,929.602,655.756,30.166,-35.776
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,357,1993,22,long,266,104,205,20624.838,249.561,8789.854,365,204,1956.504,1948.554,18.713,21.316,9.064,11.299,4592.76,3327.339,870.64,465.84,897.04,671.27,-3.032,-44.099
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,358,1994,23,long,260,101,207,23135.941,279.62,10095.474,365,206,1963.917,1953.261,18.987,21.504,9.026,10.777,5047.342,3754.1,1154.819,430.51,986.578,752.88,14.569,-74.881
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,360,1995,24,long,258,94,202,22693.041,271.621,11849.443,365,201,1965.624,1953.486,18.968,21.483,9.743,11.544,4682.24,3528.5,1582.21,675.44,923.818,711.9,41.612,-5.398
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,361,1996,25,long,260,93,199,26650.713,338.521,15140.185,366,198,1962.408,1952.586,19.18,21.685,9.622,11.823,4661.11,3342.35,1537.07,638.68,917.046,677.296,40.338,-6.046
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,363,1997,26,long,261,100,206,26126.717,288.053,13330.955,365,205,1965.47,1957.475,18.771,21.168,9.348,11.596,4778.051,3442,878.88,415.64,931.015,689.947,-5.932,-65.996
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,365,1998,27,long,258,85,193,22068.566,249.654,9257.878,365,192,1961.647,1953.348,20.01,22.211,10.393,11.88,4967.87,3547.91,1247.97,538.05,997.311,728.084,20.085,-35.319
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,367,1999,28,long,258,79,187,21156.092,271.369,9336.163,365,186,1979.233,1968.975,20.047,22.68,10.422,12.755,5015.709,3447.88,898.63,453.72,1007.677,713.997,-12.135,-57.365
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,30367,-37.62,175.68,369,2000,29,long,269,102,199,23531.576,287.482,11670.391,366,198,1971.562,1961.637,19.645,22.038,10.076,11.626,4708.18,3379.82,1047.23,458.28,932.104,685.503,10.993,-49.582
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,327,1972,1,long,260,99,205,24791.293,236.73,10993.303,366,204,1964.651,1954.235,18.738,21.453,8.913,11.185,5607.981,4030.631,1501.191,962.36,1092.696,811.281,27.211,15.699
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,329,1973,2,long,263,92,196,24987.586,230.945,11799.716,365,195,1969.86,1961.876,19.369,22.338,9.202,11.484,5689.061,4090.58,1450.07,633.84,1124.474,833.963,22.454,-31.573
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,330,1974,3,long,276,105,195,16466.988,189.664,5539.909,365,194,1984.721,1975.506,19.163,22.338,9.227,11.853,5619.749,4097.531,1084.46,287.96,1115.275,842.249,-2.841,-192.488
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,331,1975,4,long,258,90,198,23711.973,269.456,9161.198,365,197,1968.475,1956.945,19.223,21.983,9.068,11.502,5772.109,4204.6,1142.94,536.56,1139.008,855.487,0.344,-59.439
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,332,1976,5,long,258,100,208,26979.174,277.611,7878.527,366,207,1967.712,1959.966,18.601,21.084,9.132,11.401,5293.128,3840.871,1318.19,654.93,1029.4,769.566,21.908,-17.504
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,333,1977,6,long,264,106,209,24847.146,260.73,12896.248,365,208,1949.872,1940.836,18.494,21.254,8.186,10.521,5737.229,4163.88,936.67,485.14,1109.669,832.438,-18.47,-71.587
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,335,1978,7,long,272,100,194,18216.656,228.923,6538.108,365,193,1953.337,1945.796,19.127,22.411,8.743,11.359,5657.231,4034.12,960.78,356.67,1118.476,828.84,-16.413,-132.383
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,337,1979,8,long,265,110,211,28117.189,330.813,11541.752,365,210,1972.397,1964.823,18.685,21.131,8.8,10.842,5670.332,4228.111,1916.22,1183.63,1105.02,847.112,42.333,28.431
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,338,1980,9,long,264,107,209,30609.809,317.754,16124.618,366,208,1950.312,1942.787,18.455,20.854,8.997,11.266,5718,4169.83,1283.07,693.83,1111.502,834.981,13.372,-20.344
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,340,1981,10,long,263,91,195,27351.111,275.083,13743.174,365,194,1964.278,1955.204,19.301,22.289,9.274,11.508,5866.367,4187.941,1259.541,540.14,1159.665,853.196,7.93,-57.958
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,341,1982,11,long,258,98,206,24635.025,285.464,11307.329,365,205,1965.526,1956.19,18.632,21.453,8.62,11.034,5692.94,4133.82,1099.99,542.17,1107.959,830.934,-0.724,-53.261
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,342,1983,12,long,264,97,199,19972.285,260.494,7596.938,365,198,1956.988,1947.306,19.044,22.013,8.781,11.133,5873.108,4219.64,974.04,347.24,1154.058,858.501,-18.482,-147.236
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,344,1984,13,long,263,108,211,29894.768,335.935,15707.944,366,210,1960.979,1953.323,18.769,21.002,8.719,10.929,5666.391,4174.83,1377.36,929.09,1102.148,834.512,19.981,10.18
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,345,1985,14,long,278,110,199,30690.768,315.767,15847.661,365,198,1965.655,1956.451,18.899,21.837,8.933,11.722,5856.386,4172.44,1525.77,732.75,1146.625,846.368,24.849,-15.506
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,347,1986,15,long,265,111,212,28847.596,296.817,15526.03,365,211,1965.908,1958.424,18.523,20.929,8.736,10.955,5681.35,4155.5,1354.17,837.91,1100.732,829.31,18.715,1.026
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,349,1987,16,long,258,97,205,26344.717,270.131,13414.435,365,204,1980.148,1973.91,19.016,21.579,8.484,11.294,6132.66,4532.591,1031.89,528.52,1203.706,917.916,-16.651,-73.677
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,351,1988,17,long,261,100,205,28130.305,275.494,13056.155,366,204,1983.928,1975.542,19.073,21.528,9.145,11.428,5680.488,4219.338,1165.12,509.46,1112.832,849.902,4.488,-66.824
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,352,1989,18,long,259,97,205,28206.65,290.337,16069.845,365,204,1967.551,1958.89,18.915,21.383,9.337,11.522,5538.549,4013.79,1366.56,826.06,1082.216,806.224,20.807,2.401
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,354,1990,19,long,258,87,195,28388,296.738,14186.254,365,194,1964.618,1953.526,19.178,21.898,9.454,12.06,5785.65,4044.79,1533.55,594.23,1141.633,823.914,25.556,-38.652
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,355,1991,20,long,265,96,197,25698.572,274.735,6509.881,365,196,1954.768,1944.809,19.08,22.136,8.885,11.293,5944.849,4274.46,1256.63,612.41,1171.783,871.08,6.752,-42.238
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,356,1992,21,mid,289,101,178,24859.799,278.305,14015.656,366,177,1745.464,1736.518,18.508,22.02,8.38,11.146,5652.678,3777.07,1287.55,520.63,1099.884,764.491,14.575,-46.84
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,357,1993,22,long,267,119,219,26238.514,286.516,12920.321,365,218,1969.541,1962.457,18.234,20.427,8.385,10.616,5334.739,3935.289,1067.03,643.04,1026.692,779.964,3.78,-21.293
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,358,1994,23,long,261,105,210,25808.938,272.485,12741.782,365,209,1958.077,1947.742,18.61,21.122,8.69,10.726,5725.56,4240.391,1247.41,518.52,1114.441,849.143,10.66,-63.763
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,360,1995,24,long,259,102,209,24735.375,278.468,8525.535,365,208,1959.782,1950.192,18.515,20.97,8.94,11.124,5508.433,4125.021,1683.63,813.85,1071.228,824.832,36.374,-1.349
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,361,1996,25,long,268,106,204,29211.469,307.974,15353.631,366,203,1968.36,1956.28,18.809,21.381,9.13,11.535,5395.41,3930.14,1673.99,857.21,1052.204,789.403,37.144,7.91
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,363,1997,26,long,264,107,210,28837.598,288.729,14434.257,365,209,1957.343,1949.907,18.539,20.992,8.623,11.074,5638.46,4114.301,1019.76,486.26,1090.723,819.588,-6.959,-68.549
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,365,1998,27,long,282,103,187,18996.66,232.363,7295.81,365,186,1963.715,1955.63,19.717,22.73,9.795,12.36,5689.778,3971.428,1472.051,429.38,1139.256,822.467,22.608,-91.548
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,367,1999,28,long,258,88,196,26252.959,305.556,12064.991,365,195,1969.406,1958.076,19.513,22.168,9.145,11.718,5699.49,4050.499,1106.89,601.53,1126.885,827.414,-1.806,-37.552
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,30581,-37.97,177.03,369,2000,29,long,266,103,203,29952.928,310.503,15922.983,366,202,1961.158,1951.373,19.22,21.517,9.25,11.472,5595.528,4091.549,1317.05,567.2,1098.31,824.467,16.608,-45.357
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,327,1972,1,long,258,97,205,25289.291,254.15,13820.143,366,204,1955.752,1946.236,18.488,21.095,9.171,11.429,5771.78,4263.179,1255.521,788.43,1128.768,858.188,10.096,-8.848
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,329,1973,2,long,259,92,200,25153.668,244.865,12142.134,365,199,1975.156,1968.256,19.312,22.199,9.374,11.099,6072.813,4534.21,1023.1,474.47,1204.662,922.216,-17.746,-94.368
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,330,1974,3,long,270,98,194,16468.867,180.904,6660.432,365,193,1969.294,1958.736,18.842,22.169,9.466,11.848,5729.86,4208.49,1013.31,297.67,1140.622,866.442,-12.564,-191.075
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,331,1975,4,long,258,91,199,29504.162,307.811,15260.745,365,198,1972.931,1961.493,19.07,21.558,9.685,11.876,5934.947,4372.979,1172.03,491.63,1172.793,885.998,-0.065,-80.216
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,332,1976,5,long,258,95,203,25422.137,271.494,14543.585,366,202,1967.464,1958.372,18.655,21.574,9.131,11.319,5568.439,4122.129,1239.66,625.87,1094.094,835.208,11.742,-33.447
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,333,1977,6,long,261,108,214,20435.693,233.38,8272.078,365,213,1957.309,1949.776,17.823,20.56,8.799,10.664,5748.089,4390.95,1330,595.95,1115.492,876.922,16.128,-47.147
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,335,1978,7,long,283,115,198,16779.49,227.74,6486.396,365,197,1981.968,1974.459,18.823,22.494,8.905,11.058,5987.498,4466.888,858.88,254.57,1187.302,916.775,-38.238,-260.127
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,337,1979,8,long,258,92,200,19635.977,260.134,6300.697,365,199,1963.073,1954.923,18.804,21.587,8.964,11.444,6098.029,4498.779,1110.97,660.92,1206.137,918.012,-8.566,-38.899
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,338,1980,9,long,258,103,211,28469.371,356.054,14817.435,366,210,1984.158,1977.438,18.349,21.081,8.658,10.928,6020.618,4533.342,1509.931,950.82,1176.992,913.292,22.05,3.947
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,340,1981,10,long,260,96,203,27985.809,308.607,14931.269,365,202,1960.926,1952.302,18.91,21.774,9.069,10.859,5891.269,4383.26,1199.08,649.18,1160.335,885.801,3.231,-36.449
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,341,1982,11,long,265,97,198,16867.869,208.038,7177.69,365,197,1970.419,1962.899,18.709,22.068,8.957,11.396,5968.572,4351.67,903.16,336.78,1180.966,892.41,-30.759,-164.983
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,342,1983,12,long,259,92,199,17298.375,227.606,6215.564,365,198,1981.071,1971.627,19.204,22.261,9.224,11.08,6287.79,4722.44,813.1,235.85,1252.559,966.82,-54.047,-309.93
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,30652,-38.62,178.03,344,1984,13,long,258,102,210,32157.203,402.648,17930.025,366,209,1953.399,1945.365,18.962,21.043,9.037,10.809,5888.701,4472.58,1047.81,569.08,1152.885,894.521,-10.028,-57.187
